cases_0_submitter_id	cases_0_case_id	cases_0_samples_0_sample_type	data_type	cases_0_samples_0_tissue_type	file_name	cases_0_samples_0_submitter_id	cases_0_samples_0_portions_0_analytes_0_aliquots_0_aliquot_id	cases_0_samples_0_sample_id	file_id	data_category	cases_0_samples_0_tumor_descriptor	cases_0_samples_0_portions_0_analytes_0_aliquots_0_submitter_id
TCGA-OL-A5D6	c3a981c7-f148-4252-bd50-af8a49ec0df8	Primary Tumor	Gene Expression Quantification		9f9209c4-5e84-4efa-9fcc-60766c36e082.FPKM.txt.gz	TCGA-OL-A5D6-01A	5657c6b6-ba04-4dd8-8623-2a3834820f7d	a4c6b7c7-739f-42e9-a9e0-9b59f1503f16	4d908713-816b-4dbf-886e-1c6a9efe5b4a	Transcriptome Profiling		TCGA-OL-A5D6-01A-21R-A27Q-07
TCGA-B6-A0RQ	caa9b533-24b4-4ecd-9159-c165de049f6a	Primary Tumor	Gene Expression Quantification		6de5c310-794b-4a9e-8777-0382a0584157.FPKM.txt.gz	TCGA-B6-A0RQ-01A	184fe3c4-58bb-45c5-a9a5-9a8a56985f9f	d43f3908-db7e-4064-b245-9e7ae83a47cc	3561b90b-d2af-41c1-8012-89c8ccc6f7a0	Transcriptome Profiling		TCGA-B6-A0RQ-01A-11R-A115-07
TCGA-A2-A3XU	a8e7d8a4-bbf0-496b-b387-8e014cfdcea6	Primary Tumor	Gene Expression Quantification		6e1f1d9f-85b3-4ed0-87f0-94aa404e1ca6.FPKM.txt.gz	TCGA-A2-A3XU-01A	2ec1df5c-7272-44f4-922c-cdd6ba37f6b6	6fae8a0e-a96a-4895-b40d-c1eb491f0f3e	88d5dcec-41d3-4cac-807c-7bfb0e573884	Transcriptome Profiling		TCGA-A2-A3XU-01A-12R-A22U-07
TCGA-E9-A1R7	2680da86-c977-4611-b75f-df015283c023	Solid Tissue Normal	Gene Expression Quantification		2d3e6de2-dc7c-4078-8d1c-aecac52b4a44.FPKM.txt.gz	TCGA-E9-A1R7-11A	1457ae2c-4b9b-448a-b455-432a7121beb4	d8015844-0615-42f1-a81c-ae707dbe1693	2ac252fe-b49c-4a68-af8b-83b5ac3fb6e2	Transcriptome Profiling		TCGA-E9-A1R7-11A-42R-A14M-07
TCGA-BH-A1FG	d4e7426c-9739-4585-9114-e564b13c7c02	Solid Tissue Normal	Gene Expression Quantification		c1a570df-7a5f-44a1-9569-8a7eecb651d0.FPKM.txt.gz	TCGA-BH-A1FG-11B	ea037776-3759-425c-a7f4-35e8a5571025	86fa46b0-7118-49e9-a693-c44f46b86e55	7f4af9b2-6a6a-400a-bfa7-32547c2a61b6	Transcriptome Profiling		TCGA-BH-A1FG-11B-12R-A13Q-07
TCGA-AO-A1KS	bb8d42d3-ad65-4d88-ae1d-f9aadfc7962d	Primary Tumor	Gene Expression Quantification		64262505-9f17-4989-94c9-fc6db56ca676.FPKM.txt.gz	TCGA-AO-A1KS-01A	9eab0553-20cc-41bb-bcdb-9ade0578da82	76f4bdbc-58c8-4424-865b-c6531d908dc3	3b4a05f0-c5a8-4269-bfd2-b5993bd7c5ae	Transcriptome Profiling		TCGA-AO-A1KS-01A-11R-A13Q-07
TCGA-BH-A1F0	21ef1730-e5a7-47ce-b419-d000bb59ae15	Solid Tissue Normal	Gene Expression Quantification		7133f91c-4128-4578-a1cd-2c1ee81b3f16.FPKM.txt.gz	TCGA-BH-A1F0-11B	889f6f61-9b3a-406c-9af8-ddee74a8a19e	6c6c1c35-5e1b-4e9f-ab19-550d1ba4cc43	d96c7a65-5196-4486-b519-3e0431462c08	Transcriptome Profiling		TCGA-BH-A1F0-11B-23R-A137-07
TCGA-AC-A2FM	b6b1dc9a-91f4-4b0a-afd5-62c9a90c0d5e	Solid Tissue Normal	Gene Expression Quantification		446db9e9-d5aa-48ba-a84d-cf6a7d8f8fc4.FPKM.txt.gz	TCGA-AC-A2FM-11B	68ec8441-f60a-4c80-8a9f-7609a0f81430	028490aa-d6f3-4366-821a-7cb2c604eff1	1cc54ab8-fc93-41e6-b172-2c4f9cc6b220	Transcriptome Profiling		TCGA-AC-A2FM-11B-32R-A19W-07
TCGA-BH-A42U	2dc1cec9-925a-417f-9e21-3c2143e711b4	Primary Tumor	Gene Expression Quantification		56b1cfde-d0f9-472f-bb70-f1fd1f6fa7a4.FPKM.txt.gz	TCGA-BH-A42U-01A	b3ce7ee4-fc5e-445c-b1ca-5f324b33678a	cee987ef-2eb6-4cdd-8094-331de8ec38ca	902f5a3d-2e4c-4772-bb58-d4fb7c643f22	Transcriptome Profiling		TCGA-BH-A42U-01A-12R-A24H-07
TCGA-AC-A3W5	4c313e5b-4dc3-408e-8e92-22427f74743e	Primary Tumor	Gene Expression Quantification		e023c283-afcf-4334-b741-3dce8e98b0f6.FPKM.txt.gz	TCGA-AC-A3W5-01A	3e775d6c-3845-49a7-80e0-82c5c68a473c	083f4985-57c0-4931-ba8a-00f565430da9	38c3febd-747e-4e37-88db-2e2704eab798	Transcriptome Profiling		TCGA-AC-A3W5-01A-11R-A22K-07
TCGA-A2-A0T1	02bed00f-bef7-4fb7-b243-540354990e45	Primary Tumor	Gene Expression Quantification		cadaaf79-d226-4eb9-a4ef-64cda5a1fe3e.FPKM.txt.gz	TCGA-A2-A0T1-01A	8a19b992-4173-400d-8aec-d156525eedd6	c90925f3-2126-478f-b0d4-f3b2c50cfbf9	3ca69a31-0912-4a7e-82ae-8697d67dfbda	Transcriptome Profiling		TCGA-A2-A0T1-01A-21R-A084-07
TCGA-B6-A0IB	157ec9e0-ca6e-4da1-9233-f976cf0db433	Primary Tumor	Gene Expression Quantification		42d4f4c7-690c-4c0d-a2e8-ad3aef6f7776.FPKM.txt.gz	TCGA-B6-A0IB-01A	9857acef-08eb-43d6-b086-4b513e23753a	e405d22f-86a6-4141-ae74-7098d0fdedfd	617d8cf2-1e41-44d2-be18-1c8906657067	Transcriptome Profiling		TCGA-B6-A0IB-01A-11R-A034-07
TCGA-BH-A0AY	93ed6066-b567-4e1c-ab81-23370f9d3452	Primary Tumor	Gene Expression Quantification		49e76e89-2cca-45da-91ac-e4c8c9c4d35e.FPKM.txt.gz	TCGA-BH-A0AY-01A	80817359-b0f0-4bea-ada4-b48bea37f5d2	7f00169e-2572-4158-a453-ccec33cd2159	221ea80e-4827-4406-9d8b-a19d9feb60eb	Transcriptome Profiling		TCGA-BH-A0AY-01A-21R-A00Z-07
TCGA-BH-A1FN	6dd0dd7b-62ff-4fd1-a99a-b265f1a91dca	Primary Tumor	Gene Expression Quantification		fe613719-8ab9-4a9b-9db9-dd5d473d2a1c.FPKM.txt.gz	TCGA-BH-A1FN-01A	c870e04b-c3b7-495c-8465-7ef2a00fadc7	ae08dbd6-548a-469c-ba12-b6a87515bce7	6f5fe013-65c9-45de-a559-a136548cdcd7	Transcriptome Profiling		TCGA-BH-A1FN-01A-11R-A13Q-07
TCGA-A7-A13H	2e243f0e-9d7d-4cb0-9678-70607f90430a	Primary Tumor	Gene Expression Quantification		ee409780-c7aa-455b-a74b-a7f41ce89b26.FPKM.txt.gz	TCGA-A7-A13H-01A	4f0fdfc6-6578-4d9a-92ae-6d82291a3785	5ae24b78-4c64-4a08-bd13-3d58182215ad	5e9586a5-ce28-40b3-8cd6-786e1d1324d3	Transcriptome Profiling		TCGA-A7-A13H-01A-11R-A22K-07
TCGA-E9-A1RF	c694615c-b1c6-499c-8058-995633ebf948	Solid Tissue Normal	Gene Expression Quantification		f5d3e683-9177-45fc-93e3-357bf7366ac4.FPKM.txt.gz	TCGA-E9-A1RF-11A	da13db3f-cde6-4e25-9596-009147aa3fa9	9b8be955-8c21-449d-a951-c715a6dd1cab	e2d6911c-9935-441b-8b23-3c23873084c3	Transcriptome Profiling		TCGA-E9-A1RF-11A-32R-A157-07
TCGA-BH-A42T	10c829ec-fd66-49c4-8afe-ad3ae567372c	Primary Tumor	Gene Expression Quantification		61af99a7-ead9-4107-9979-5a8ca85c2020.FPKM.txt.gz	TCGA-BH-A42T-01A	59b2f0cb-4789-4642-9aa6-605a1ebb0e32	312a82ee-9236-4282-b5eb-ee6063babf5a	fee7c1bb-5ea8-400f-8b14-202680df3d0f	Transcriptome Profiling		TCGA-BH-A42T-01A-11R-A24H-07
TCGA-3C-AALI	55262fcb-1b01-4480-b322-36570430c917	Primary Tumor	Gene Expression Quantification		0ca5cc29-f48e-4533-a732-877e7bd2e73a.FPKM.txt.gz	TCGA-3C-AALI-01A	dd8d3665-ec9d-45be-b7b9-a85dac3585e2	0050d7c9-ece9-4b6c-8023-1ff2efcb3c9c	ad8e6a02-4483-4049-ae7e-3a8a58868d27	Transcriptome Profiling		TCGA-3C-AALI-01A-11R-A41B-07
TCGA-B6-A0RI	bfd55808-dddd-44c3-97d7-41600497b992	Primary Tumor	Gene Expression Quantification		de2b023c-ec3f-4440-8f6e-b0ea8e723122.FPKM.txt.gz	TCGA-B6-A0RI-01A	6f5986b6-28b9-4213-97a9-899190ea36dd	973ee776-e287-4568-a43d-7b16cc0094a9	a80cbd87-ca73-43c4-ae64-816ae0751236	Transcriptome Profiling		TCGA-B6-A0RI-01A-11R-A056-07
TCGA-A7-A13G	6cd9baf5-bbe0-4c1e-a87f-c53b3af22890	Solid Tissue Normal	Gene Expression Quantification		7f92fd47-9938-4069-bc1d-ce6d7d6c1dc4.FPKM.txt.gz	TCGA-A7-A13G-11A	76f30f56-7b80-4938-b514-1e1c2d24ff66	2086f4ed-61fd-450c-b9de-aa7e049d154d	7ec92bdf-6d00-4a98-9c68-665a78c961c1	Transcriptome Profiling		TCGA-A7-A13G-11A-51R-A13Q-07
TCGA-BH-A1F0	21ef1730-e5a7-47ce-b419-d000bb59ae15	Primary Tumor	Gene Expression Quantification		b8dffd2d-f096-48d2-bf27-1e8c0ae526de.FPKM.txt.gz	TCGA-BH-A1F0-01A	d31b476c-c047-4e5f-a0cb-eff1065f0121	f754aa5f-49c8-4e8b-a1fe-f370f807499a	d8f8cb34-01dd-4073-bc3c-1c64f931a6ca	Transcriptome Profiling		TCGA-BH-A1F0-01A-11R-A137-07
TCGA-AO-A0JM	44bec761-b603-49c0-8634-f6bfe0319bb1	Primary Tumor	Gene Expression Quantification		4d5b0ba8-64d8-404b-9a83-fc4111686afe.FPKM.txt.gz	TCGA-AO-A0JM-01A	7b53ba9f-506e-4af7-9752-ae50e4445880	7ec2c455-d90f-4cd5-9bbb-aedbf21eca00	b62b49f1-2632-4c6a-ba9b-d164110b5238	Transcriptome Profiling		TCGA-AO-A0JM-01A-21R-A056-07
TCGA-BH-A18I	9c1ceb7d-6fed-4c2f-a89a-bf3c5b15ca58	Primary Tumor	Gene Expression Quantification		f98e4d45-12ea-4ebf-86b0-858de800a057.FPKM.txt.gz	TCGA-BH-A18I-01A	844b3442-a740-4cb4-a1fb-b481c552cc88	f7622b8a-b57c-42f0-bad1-c85edd41f034	f30628bf-dcb2-4c11-8873-f7ff1edc26de	Transcriptome Profiling		TCGA-BH-A18I-01A-11R-A12D-07
TCGA-A2-A1G6	295cf595-4a29-46a3-a0c5-e5f08f947031	Primary Tumor	Gene Expression Quantification		f9787d01-42ae-46a6-b098-9450cff06cf5.FPKM.txt.gz	TCGA-A2-A1G6-01A	8b216b0f-1881-45de-a4ae-78dfd87764fe	e957973b-0b41-484f-9f16-a112bed3107e	85566f6b-9595-4008-94ee-11f52480e939	Transcriptome Profiling		TCGA-A2-A1G6-01A-11R-A13Q-07
TCGA-BH-A18J	cc074b7f-d3b2-4880-902e-bf10e667b665	Primary Tumor	Gene Expression Quantification		7aa14420-27a6-4d42-82e0-f30878a8ab1c.FPKM.txt.gz	TCGA-BH-A18J-01A	56d889ba-6484-4940-ae85-1373ce4255b9	044f9b74-9a16-432e-acac-78c399c001bc	2b9db4c7-61dd-417e-93bb-dd20bde68c23	Transcriptome Profiling		TCGA-BH-A18J-01A-11R-A12D-07
TCGA-BH-A1EO	4510295e-8aa7-4ef1-b2b7-91cc902f8200	Primary Tumor	Gene Expression Quantification		f828b2e0-2ad4-4669-9f1e-2ef2dd74706d.FPKM.txt.gz	TCGA-BH-A1EO-01A	e6f1450a-6731-4593-82c3-28f839ebf148	9d501ca9-f50d-45fc-bcc3-fee15f9771cd	055e2cb1-d3d3-422b-af55-835ff7d32a1f	Transcriptome Profiling		TCGA-BH-A1EO-01A-11R-A137-07
TCGA-C8-A12X	65cde5d5-1efc-4e30-b1bd-a93598794f2c	Primary Tumor	Gene Expression Quantification		2627073d-a532-4d75-9937-0a4f62df51f9.FPKM.txt.gz	TCGA-C8-A12X-01A	2efa4fd0-1c0b-49c8-a11f-606d8618ec97	4ab470ca-b87c-448e-b4c6-48db22e39a39	edc18f90-2d41-4d1b-bf5b-e2b153ce6cbb	Transcriptome Profiling		TCGA-C8-A12X-01A-11R-A115-07
TCGA-E2-A150	4ac693e9-10f3-46b3-9d46-df3af7b0d259	Primary Tumor	Gene Expression Quantification		3ca8233e-434b-477c-8683-b1f770cedc63.FPKM.txt.gz	TCGA-E2-A150-01A	46262a6c-8a11-4bb9-8851-8b6e44c95288	209bcf2c-dac4-48e4-b47c-5a4c8e8797b9	63af2827-c09f-4410-9543-1f97c25e3f00	Transcriptome Profiling		TCGA-E2-A150-01A-11R-A12D-07
TCGA-LL-A6FP	5c9d8163-a68e-43ce-9cba-effb7405761e	Primary Tumor	Gene Expression Quantification		b9e7b7b5-54e8-4459-8a21-ea3472b013d7.FPKM.txt.gz	TCGA-LL-A6FP-01A	b7cbb41f-b7ba-4bc7-8b6a-ce93317495b1	e8811c84-1822-40cb-ba64-10939e29cd35	9f4fa108-a10a-4556-9186-6295e9929152	Transcriptome Profiling		TCGA-LL-A6FP-01A-11R-A31O-07
TCGA-S3-AA14	929acc67-b8bf-4f65-9110-380e44ab66b7	Primary Tumor	Gene Expression Quantification		a1e80ada-950c-439a-a360-f99c02ccec93.FPKM.txt.gz	TCGA-S3-AA14-01A	eb8b259a-b2b3-4fb1-b9d3-b41480642da7	a1953616-e244-4a52-b283-2e39d58f2c9a	68d47d90-f441-41fd-bcee-5b17fc808674	Transcriptome Profiling		TCGA-S3-AA14-01A-11R-A41B-07
TCGA-A2-A0CW	32efa6e8-6b19-480a-9d04-ace02e93318a	Primary Tumor	Gene Expression Quantification		f288f879-8851-4adb-aff3-90c19dcf8b8c.FPKM.txt.gz	TCGA-A2-A0CW-01A	1c1560f6-62bf-4185-912f-25c234ebd71f	9cd3fc34-5380-4318-87fa-ccff0dbea879	1bbc7144-703f-41c3-8cf6-11aa0a1d9713	Transcriptome Profiling		TCGA-A2-A0CW-01A-21R-A115-07
TCGA-AN-A0FJ	546248b0-22a0-4b70-a437-76fb0a238a0d	Primary Tumor	Gene Expression Quantification		5525258b-a896-4735-bcfb-63db002189e3.FPKM.txt.gz	TCGA-AN-A0FJ-01A	d6b8993f-e850-47a9-842d-ef6173866780	d09d5a48-2dc0-4d0f-8b20-d1f11a08143b	b78e05da-c6be-44ab-82a6-6d25f906fbce	Transcriptome Profiling		TCGA-AN-A0FJ-01A-11R-A00Z-07
TCGA-E2-A105	b0bcb829-cee0-4247-bb75-093a5bea89ee	Primary Tumor	Gene Expression Quantification		99b36a99-25c3-4ce9-9c0f-bbbdedbd31f6.FPKM.txt.gz	TCGA-E2-A105-01A	b9bb3fb2-5692-4e7b-9353-45db1d58843f	daf94b80-d57a-4525-be1d-6ca0f83204e3	6313a0d2-a1da-4e87-bf7a-d2e875d43ed8	Transcriptome Profiling		TCGA-E2-A105-01A-11R-A10J-07
TCGA-A2-A0YL	b205c89f-af62-4186-acad-ed23d243fa98	Primary Tumor	Gene Expression Quantification		b4219e05-aeeb-430d-9310-e6f1541e5ef1.FPKM.txt.gz	TCGA-A2-A0YL-01A	32cfb4f4-1de9-4937-8cfa-dc6c37081583	905c8468-92b3-4e58-8445-6692775c7fde	e6642995-8a51-41c5-bd10-7d389c370e15	Transcriptome Profiling		TCGA-A2-A0YL-01A-21R-A109-07
TCGA-A8-A08Z	d7808cbc-4b8c-467b-b2c3-f48d05b9ecab	Primary Tumor	Gene Expression Quantification		1943018e-c964-4fd1-b23a-92c1202257b0.FPKM.txt.gz	TCGA-A8-A08Z-01A	1462b0a9-6467-4977-aea7-006ea3f5109e	5af3de3e-4376-41ab-ae28-4ea9a95dce2d	1c0a6a5e-02d6-4377-983d-e7b1bda67576	Transcriptome Profiling		TCGA-A8-A08Z-01A-21R-A00Z-07
TCGA-EW-A1J5	5d8ed961-a012-4b6b-bffb-9468d3953646	Primary Tumor	Gene Expression Quantification		23393a6a-bfbc-4dec-9ab5-e78a487a095f.FPKM.txt.gz	TCGA-EW-A1J5-01A	b1c4af00-f395-47ac-93c7-b32a293ca060	bf42e8ce-cd3e-46c8-92f9-ea5cda443a6f	8bf102b9-baf7-4749-bcd0-eca25f600722	Transcriptome Profiling		TCGA-EW-A1J5-01A-11R-A13Q-07
TCGA-BH-A1F2	6a2972e3-cca9-47e5-aac0-b770f2399eeb	Primary Tumor	Gene Expression Quantification		95c9a871-c81b-4a30-92a4-9227a0058553.FPKM.txt.gz	TCGA-BH-A1F2-01A	dbba4276-4b85-4309-8f98-951313c3a3dc	e5c171ac-f700-439c-9e44-6cfed2c9cea7	3095c826-c71f-410a-97cf-2743809e398f	Transcriptome Profiling		TCGA-BH-A1F2-01A-31R-A13Q-07
TCGA-A2-A4RW	0d146997-cfdc-4587-888c-e876fc455c80	Primary Tumor	Gene Expression Quantification		a9f75c82-3489-4b20-bf60-59fe5ef83f21.FPKM.txt.gz	TCGA-A2-A4RW-01A	f8bfd67a-1d78-44b0-9715-712dee01b008	0201cf15-d073-447f-b96e-eca0800b8cff	bd4d5b6d-c80f-4492-a942-d317656c79c5	Transcriptome Profiling		TCGA-A2-A4RW-01A-21R-A266-07
TCGA-LL-A7T0	d8f8064f-02ef-4fed-942b-714cbe5e8455	Primary Tumor	Gene Expression Quantification		cf7e72eb-b82f-44c8-894c-3995571ffe81.FPKM.txt.gz	TCGA-LL-A7T0-01A	67e967d6-be17-4fe1-a1fb-197655fad18d	8b7229cb-2578-4a81-8463-407df893b47c	239fcf5f-b437-42a4-a878-934be908d0f7	Transcriptome Profiling		TCGA-LL-A7T0-01A-31R-A352-07
TCGA-A1-A0SJ	a2db9dd1-44d5-48b5-817c-a21a85fadb21	Primary Tumor	Gene Expression Quantification		90c4dd6e-a5cd-44fb-ad0c-8a27d88429c5.FPKM.txt.gz	TCGA-A1-A0SJ-01A	61017170-a36a-4ce9-9b8e-324755b88dd7	9ec60572-39e4-4a0d-b157-cf0ec726fb1d	e3c763a4-1fc8-4b82-b31a-15cd38aa7dee	Transcriptome Profiling		TCGA-A1-A0SJ-01A-11R-A084-07
TCGA-AN-A0FT	baf5e81f-2322-41ec-9053-b9559a7993bc	Primary Tumor	Gene Expression Quantification		4fe7951d-87fd-49b7-91d6-1d455415daa1.FPKM.txt.gz	TCGA-AN-A0FT-01A	ae592879-5689-4818-8ac3-23a00c5d3934	071f43e9-e416-453b-a519-c197c5aaf1d1	3ad6a526-77d4-4824-9ff2-00326888ee6f	Transcriptome Profiling		TCGA-AN-A0FT-01A-11R-A034-07
TCGA-B6-A0RL	5562455d-bbb8-46eb-a510-e8c6e1e26789	Primary Tumor	Gene Expression Quantification		22d5f0c9-2f95-4a72-b8c6-d98c1bce07f7.FPKM.txt.gz	TCGA-B6-A0RL-01A	0e704d8f-c0c0-4165-83c4-a1fa93014894	cb62cd95-92ca-4b83-b8db-1cb9584befc0	cbd3a11c-fb5f-4aa9-a51f-27d6c6ec6cc1	Transcriptome Profiling		TCGA-B6-A0RL-01A-11R-A084-07
TCGA-A7-A26F	3b7b9c1e-a84c-47ed-983c-9e4b00cbf01a	Primary Tumor	Gene Expression Quantification		28dfbaea-e781-4f64-ae7e-d12d49f33675.FPKM.txt.gz	TCGA-A7-A26F-01B	1b907925-b33c-4e4a-96e0-65f15b4712b9	29619d1e-e8b4-411e-bbba-07f2cfb69e8a	922bad20-7774-46fe-bf0c-183a6f667241	Transcriptome Profiling		TCGA-A7-A26F-01B-04R-A22O-07
TCGA-E2-A15G	271e8024-a008-4bf0-9f6e-177f60096b1b	Primary Tumor	Gene Expression Quantification		b41174a5-4db8-438c-a9fa-6da8c08a9c75.FPKM.txt.gz	TCGA-E2-A15G-01A	a88e6892-93fe-451f-9b7e-f6fe260ba9af	d6dcbd76-1146-4535-afd6-9a9c0e3c56a9	68acd717-d11f-4b61-a69e-1f24ed8a2127	Transcriptome Profiling		TCGA-E2-A15G-01A-11R-A12D-07
TCGA-A8-A0A1	3efa245d-177d-4ef9-94f7-f554c54e345e	Primary Tumor	Gene Expression Quantification		c9719194-63d1-4e32-8ce4-7f0a62319025.FPKM.txt.gz	TCGA-A8-A0A1-01A	8522865b-457c-4199-a870-bf8353f2b0a5	7d53f59e-5ae6-4325-9054-c9b1eac7983d	96617bcf-e129-4bf5-95e9-aeb2afeca0f2	Transcriptome Profiling		TCGA-A8-A0A1-01A-11R-A00Z-07
TCGA-AN-A0XS	95e949d3-b1f3-46c6-9451-8fe92c99e4cf	Primary Tumor	Gene Expression Quantification		a586e45b-1f76-4aac-9e12-a7302ebe4217.FPKM.txt.gz	TCGA-AN-A0XS-01A	b77f4222-9000-4485-8728-8864780ebcb8	464c704d-fa2e-4ec1-b77c-4441422082eb	3c1b3ee3-0672-487c-b217-224c489fd09a	Transcriptome Profiling		TCGA-AN-A0XS-01A-22R-A109-07
TCGA-AN-A0XL	4649dee3-b668-44cd-ab97-3834de3ef8f8	Primary Tumor	Gene Expression Quantification		79c1a9c6-a12e-4e12-8acd-52a8ea0f9dea.FPKM.txt.gz	TCGA-AN-A0XL-01A	0cde4246-2dcb-478b-ace9-df557f71e4cd	4ad4076c-16c8-425e-9400-57fbf30bffee	d582f4e8-15ce-4536-a166-15a1abe8b21c	Transcriptome Profiling		TCGA-AN-A0XL-01A-11R-A10J-07
TCGA-D8-A1Y2	c7d7a770-23c0-4310-ab48-1f6152dc2849	Primary Tumor	Gene Expression Quantification		ca45d175-81b4-430e-bf28-e51c591b3683.FPKM.txt.gz	TCGA-D8-A1Y2-01A	4d184421-3a3d-499a-bdb5-230f45e6d16f	4c6bdfb2-3438-4216-b76d-d87c386bfa96	12196040-9698-41ec-90ff-f158268b1c5d	Transcriptome Profiling		TCGA-D8-A1Y2-01A-11R-A157-07
TCGA-BH-A0E2	8ace3b8c-f23e-48a9-a137-9e046bd9549b	Primary Tumor	Gene Expression Quantification		8b26a752-d1fa-4a0d-8600-9f7bf97cc94b.FPKM.txt.gz	TCGA-BH-A0E2-01A	b605d803-523b-46e6-b656-7d9888d306cc	4c70c0b1-1566-4e39-9dec-5050f62cd0a8	f32ba427-4fdc-445e-ace2-a69cebcdaedd	Transcriptome Profiling		TCGA-BH-A0E2-01A-11R-A056-07
TCGA-BH-A0HX	3b01d064-8c00-4972-9f07-407eac8e7534	Primary Tumor	Gene Expression Quantification		4e2d8faa-1d4a-41d6-ad45-a8206cfd9c90.FPKM.txt.gz	TCGA-BH-A0HX-01A	8bbaef6c-31c4-47a4-8e7b-7e6242d02666	989c2df5-5183-4daa-a8da-fc9ab18a437c	2287da79-d366-4b32-a4cc-8a71e889d055	Transcriptome Profiling		TCGA-BH-A0HX-01A-21R-A056-07
TCGA-BH-A0DD	dba9beec-5e51-48c0-9229-0ee286a02a1a	Solid Tissue Normal	Gene Expression Quantification		f5aa7410-7a2e-4267-ba3a-2a6a391f6b45.FPKM.txt.gz	TCGA-BH-A0DD-11A	c38c7c6d-7c7c-45ea-9fae-a889e6ce0df5	bd6038ff-9634-45d5-80d8-97a3f1ea2d04	8efd4fc2-0593-4339-877a-1a1d0b9efbac	Transcriptome Profiling		TCGA-BH-A0DD-11A-23R-A12P-07
TCGA-OL-A66I	35bd694d-1dd2-466f-ab27-03320614b40e	Primary Tumor	Gene Expression Quantification		0d82c41a-3bc8-4c71-a97d-90217b1af358.FPKM.txt.gz	TCGA-OL-A66I-01A	d92ddf45-68b6-42da-9497-8faabcc50be0	2b8c960a-3e9a-49bf-8329-7d322da90326	c90ef576-a858-4e7b-aa74-0b46e72b9b63	Transcriptome Profiling		TCGA-OL-A66I-01A-21R-A29R-07
TCGA-E9-A3HO	807b62ed-d3f7-4211-83be-754386ff2c96	Primary Tumor	Gene Expression Quantification		9a005671-3d16-429c-a08f-c66c40d1d663.FPKM.txt.gz	TCGA-E9-A3HO-01A	d151b46a-1e20-455a-bab3-9c698cee312d	4949d427-3b3c-408d-8035-c884bb41e41c	890162a1-31ef-45e5-aa5f-7d8369dcc705	Transcriptome Profiling		TCGA-E9-A3HO-01A-11R-A213-07
TCGA-BH-A0C3	7bcf6d42-eb8f-4aa2-825b-38671d4f9e3a	Solid Tissue Normal	Gene Expression Quantification		9151bbcc-ecef-40fc-8834-e24ff848e1a2.FPKM.txt.gz	TCGA-BH-A0C3-11A	65923c68-2c86-4b4d-abe2-5320c08bb68f	82e6dc7b-fe63-4fc6-af9f-68dc76c2cb88	3d1c1d9d-6aff-4731-9ae8-995fd7e2bb0e	Transcriptome Profiling		TCGA-BH-A0C3-11A-23R-A12P-07
TCGA-C8-A132	89e867de-d30e-4bfc-a453-0a76309dabd5	Primary Tumor	Gene Expression Quantification		5fbf674e-49f3-4af8-9c9c-20a528ad0684.FPKM.txt.gz	TCGA-C8-A132-01A	143e8620-56cc-4b65-a2aa-d793543f6854	5de50617-0a03-45b7-8ffd-bcf3a0680d6b	79e50b21-862b-4e58-a74d-939d85d88da2	Transcriptome Profiling		TCGA-C8-A132-01A-31R-A115-07
TCGA-D8-A1JL	aa4244a8-0454-4247-a1c3-357fd51746fa	Primary Tumor	Gene Expression Quantification		7d9d7119-4a9e-46f6-b758-153bfcc869a5.FPKM.txt.gz	TCGA-D8-A1JL-01A	b4673313-fa18-43e8-a01b-5cdb3cf5425e	b32287fb-5ff5-4f5f-a9dc-0c0d514351b4	2237e742-56da-4688-904e-8caaba7b1831	Transcriptome Profiling		TCGA-D8-A1JL-01A-11R-A13Q-07
TCGA-AR-A0TY	da1c58a7-c6bd-47d9-95c2-8d2ac70e20e4	Primary Tumor	Gene Expression Quantification		f125d4a1-cb15-4729-9318-433c39c685d7.FPKM.txt.gz	TCGA-AR-A0TY-01A	7fe47d2c-6b7d-4fa3-8e22-14fdb2b44920	2147c985-f4f4-441a-9142-9b76e6131435	2e7ee1a7-2a5a-4637-9c15-733c3224e132	Transcriptome Profiling		TCGA-AR-A0TY-01A-12R-A115-07
TCGA-E2-A1LG	ef4cbd38-bc79-4d60-a715-647edd2ebe9e	Primary Tumor	Gene Expression Quantification		d4675ebb-2444-4e2f-ade2-5c5af9882399.FPKM.txt.gz	TCGA-E2-A1LG-01A	94d92cd8-21cf-495d-b4fe-8f8c6067fe9e	b462982a-4dd0-425e-bce3-0eb8f5527264	c76c214e-3041-41ab-aa90-ed04f93dcb2f	Transcriptome Profiling		TCGA-E2-A1LG-01A-21R-A14M-07
TCGA-A2-A4RY	5a53ec47-e63f-44a2-8078-87659544fb04	Primary Tumor	Gene Expression Quantification		e608cde5-d4c9-4972-8c69-8bc04e6ded95.FPKM.txt.gz	TCGA-A2-A4RY-01A	51d9b960-276a-4c7b-b135-f2f8c05f3bd6	6a6b6b80-65c6-413d-94ed-07f13e48d62c	925c5a67-ec93-4a9e-8c99-c920a3ac0914	Transcriptome Profiling		TCGA-A2-A4RY-01A-31R-A266-07
